timestamp,symbol,open,high,low,close,volume,source
2026-06-17T00:00:00+00:00,NQ=F,30330.5,30402.75,30330.5,30383.75,0.0,yfinance_public_historical
2026-06-17T01:00:00+00:00,NQ=F,30384.0,30449.75,30368.25,30446.25,6161.0,yfinance_public_historical
2026-06-17T02:00:00+00:00,NQ=F,30447.25,30463.0,30432.5,30440.25,4119.0,yfinance_public_historical
2026-06-17T03:00:00+00:00,NQ=F,30441.0,30469.75,30416.75,30466.75,3583.0,yfinance_public_historical
2026-06-17T04:00:00+00:00,NQ=F,30465.5,30487.25,30447.0,30486.75,3545.0,yfinance_public_historical
2026-06-17T05:00:00+00:00,NQ=F,30485.75,30526.5,30480.25,30500.25,4704.0,yfinance_public_historical
2026-06-17T06:00:00+00:00,NQ=F,30501.25,30545.75,30484.5,30544.5,5509.0,yfinance_public_historical
2026-06-17T07:00:00+00:00,NQ=F,30544.5,30579.75,30538.5,30559.25,6413.0,yfinance_public_historical
2026-06-17T08:00:00+00:00,NQ=F,30560.5,30584.5,30464.5,30509.75,8774.0,yfinance_public_historical
2026-06-17T09:00:00+00:00,NQ=F,30510.75,30526.5,30448.0,30463.0,6184.0,yfinance_public_historical
2026-06-17T10:00:00+00:00,NQ=F,30462.75,30499.25,30418.5,30459.75,6852.0,yfinance_public_historical
2026-06-17T11:00:00+00:00,NQ=F,30458.75,30492.25,30387.75,30416.0,7638.0,yfinance_public_historical
2026-06-17T12:00:00+00:00,NQ=F,30416.75,30521.0,30415.5,30491.25,12205.0,yfinance_public_historical
2026-06-17T13:00:00+00:00,NQ=F,30491.25,30542.25,30346.0,30347.75,65845.0,yfinance_public_historical
2026-06-17T14:00:00+00:00,NQ=F,30346.0,30545.75,30284.75,30359.25,85174.0,yfinance_public_historical
2026-06-17T15:00:00+00:00,NQ=F,30357.5,30458.5,30346.0,30450.0,42706.0,yfinance_public_historical
2026-06-17T16:00:00+00:00,NQ=F,30450.0,30472.25,30396.25,30410.25,26198.0,yfinance_public_historical
