symbol,stop_pct,target_pct,trail_pct,slippage_bps,commission,bars,first_timestamp,last_timestamp,ending_equity,return_pct,trades,wins,losses,win_rate_pct,gross_profit,gross_loss,profit_factor,max_drawdown_pct,exit_counts
ES=F,0.5,4.0,0.5,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99581.619528,-0.4183804720000017,33,8,25,24.242424242424242,232.43825022253094,650.8015400084058,0.35715688413940866,0.45373020949599774,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,0.5,4.0,0.5,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99416.619528,-0.5833804720000058,33,8,25,24.242424242424242,232.43825022253094,650.8015400084058,0.35715688413940866,0.6161879240608963,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,0.5,4.0,1.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99967.900681,-0.03209931900000074,18,8,10,44.44444444444444,321.95930908250085,354.0492771162506,0.9093629895388456,0.1870174348623333,"{""regular_stop_sell"": 4, ""sell"": 10, ""trailing_stop_sell"": 4}"
ES=F,0.5,4.0,1.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99877.900681,-0.12209931900000193,18,8,10,44.44444444444444,321.95930908250085,354.0492771162506,0.9093629895388456,0.26199363735129266,"{""regular_stop_sell"": 4, ""sell"": 10, ""trailing_stop_sell"": 4}"
ES=F,0.5,4.0,1.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99719.006757,-0.28099324300000506,20,7,13,35.0,247.00236160453596,527.9852031874201,0.46782061336832004,0.40595495090166517,"{""regular_stop_sell"": 6, ""sell"": 10, ""trailing_stop_sell"": 4}"
ES=F,0.5,4.0,1.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99619.006757,-0.38099324300000514,20,7,13,35.0,247.00236160453596,527.9852031874201,0.46782061336832004,0.4909370464540001,"{""regular_stop_sell"": 6, ""sell"": 10, ""trailing_stop_sell"": 4}"
ES=F,0.5,4.0,2.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,100105.480687,0.10548068700000357,16,7,9,43.75,416.94087575,311.4518724899996,1.3387008156882652,0.17530460562181854,"{""regular_stop_sell"": 5, ""sell"": 11}"
ES=F,0.5,4.0,2.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,100025.480687,0.02548068700001238,16,7,9,43.75,416.94087575,311.4518724899996,1.3387008156882652,0.20034804133185702,"{""regular_stop_sell"": 5, ""sell"": 11}"
ES=F,0.5,4.0,2.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99913.524197,-0.0864758029999968,17,6,11,35.294117647058826,351.7666327716257,438.23358622455777,0.8026920889431213,0.24591114245402146,"{""regular_stop_sell"": 7, ""sell"": 10}"
ES=F,0.5,4.0,2.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99828.524197,-0.17147580299999854,17,6,11,35.294117647058826,351.7666327716257,438.23358622455777,0.8026920889431213,0.2814887471409572,"{""regular_stop_sell"": 7, ""sell"": 10}"
ES=F,1.0,1.0,0.5,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99903.431039,-0.09656896099999868,34,12,22,35.294117647058826,347.79845475250096,444.3497199025003,0.7827133430596407,0.19688489091290043,"{""sell"": 9, ""take_profit_sell"": 1, ""trailing_stop_sell"": 24}"
ES=F,1.0,1.0,0.5,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99733.431039,-0.26656896100000216,34,12,22,35.294117647058826,347.79845475250096,444.3497199025003,0.7827133430596407,0.3268404611351164,"{""sell"": 9, ""take_profit_sell"": 1, ""trailing_stop_sell"": 24}"
ES=F,1.0,1.0,0.5,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99572.609184,-0.42739081599999507,34,8,26,23.52941176470588,254.1992336749111,681.5723439679342,0.3729600180004815,0.4627373549810792,"{""sell"": 9, ""take_profit_sell"": 1, ""trailing_stop_sell"": 24}"
ES=F,1.0,1.0,0.5,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99402.609184,-0.5973908159999985,34,8,26,23.52941176470588,254.1992336749111,681.5723439679342,0.3729600180004815,0.6301936446519347,"{""sell"": 9, ""take_profit_sell"": 1, ""trailing_stop_sell"": 24}"
ES=F,1.0,1.0,1.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99920.459762,-0.07954023799999765,17,6,11,35.294117647058826,320.185582705001,399.716972485,0.801030741112742,0.22762619906746404,"{""sell"": 10, ""take_profit_sell"": 2, ""trailing_stop_sell"": 5}"
